,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2000-07-22,17.159507751464844,109.73999786376953,,109.62999725341797,10511.169921875,6.144000053405762,1419.8900146484375,3663.0,956.8170776367188,6.025000095367432,20.84000015258789,28.0,109.73999786376953,,109.62999725341797,10511.169921875,6.144000053405762,1419.8900146484375,3663.0,957.280029296875,6.025000095367432,20.84000015258789,28.75,109.87000274658203,,109.77999877929688,10778.1103515625,6.197999954223633,1485.8800048828125,4125.7998046875,1120.0,6.063000202178955,20.979999542236328,27.375,107.83000183105469,,108.44999694824219,10464.5,6.0929999351501465,1413.8900146484375,3642.280029296875,934.72998046875,5.966000080108643,19.170000076293945,28.28125,108.51000213623047,,108.9800033569336,10731.4404296875,6.145999908447266,1480.18994140625,4109.64990234375,1082.510009765625,6.0,19.350000381469727,13779000.0,0.0,,0.0,854280000.0,0.0,5221900000.0,8246960000.0,0.0,0.0,0.0
2000-07-29,16.900236129760742,110.8499984741211,,108.58000183105469,10767.75,6.013999938964844,1462.9300537109375,3787.360107421875,920.5745849609375,5.901000022888184,18.6200008392334,27.5,110.8499984741211,,108.58000183105469,10767.75,6.013999938964844,1462.9300537109375,3787.360107421875,921.02001953125,5.901000022888184,18.6200008392334,28.875,111.6500015258789,,109.79000091552734,10769.9501953125,6.173999786376953,1462.9300537109375,3846.97998046875,1003.4299926757812,6.054999828338623,21.170000076293945,27.25,109.3499984741211,,107.87999725341797,10497.7998046875,5.984000205993652,1418.7099609375,3521.139892578125,880.4500122070312,5.880000114440918,18.530000686645508,28.0,109.76000213623047,,109.47000122070312,10514.2900390625,6.166999816894531,1419.8900146484375,3692.429931640625,957.280029296875,6.050000190734863,20.979999542236328,12622400.0,0.0,,0.0,802970000.0,0.0,4937400000.0,7598570000.0,0.0,0.0,0.0
2000-08-05,16.400911331176758,111.20999908447266,,108.45999908447266,11027.7998046875,6.057000160217285,1471.8399658203125,3789.469970703125,953.228759765625,5.7870001792907715,18.549999237060547,26.6875,111.20999908447266,,108.45999908447266,11027.7998046875,6.057000160217285,1471.8399658203125,3789.469970703125,953.6900024414062,5.7870001792907715,18.549999237060547,27.96875,111.70999908447266,,109.2300033569336,11067.73046875,6.073999881744385,1490.3299560546875,3936.4599609375,990.1799926757812,5.960000038146973,19.360000610351562,25.78125,110.29000091552734,,107.44999694824219,10736.98046875,5.959000110626221,1453.06005859375,3686.860107421875,907.6799926757812,5.699999809265137,18.34000015258789,27.625,110.8499984741211,,108.56999969482422,10773.98046875,6.013999938964844,1462.9300537109375,3819.3798828125,921.02001953125,5.901000022888184,19.309999465942383,16904200.0,0.0,,0.0,835650000.0,0.0,4677300000.0,6981850000.0,0.0,0.0,0.0
2000-08-12,16.093639373779297,111.01000213623047,,108.2699966430664,11046.48046875,6.083000183105469,1491.719970703125,3930.340087890625,1134.2711181640625,5.765999794006348,17.049999237060547,26.1875,111.01000213623047,,108.2699966430664,11046.48046875,6.083000183105469,1491.719970703125,3930.340087890625,1134.8199462890625,5.765999794006348,17.049999237060547,27.4375,111.58999633789062,,109.6500015258789,11177.6103515625,6.146999835968018,1499.469970703125,3980.260009765625,1149.06005859375,5.8379998207092285,18.989999771118164,25.8125,110.0999984741211,,108.06999969482422,10961.1396484375,6.057000160217285,1468.56005859375,3767.3701171875,953.6900024414062,5.754000186920166,16.989999771118164,27.125,111.20999908447266,,108.44999694824219,11027.0703125,6.064000129699707,1471.8399658203125,3804.68994140625,953.6900024414062,5.800000190734863,18.979999542236328,13002400.0,0.0,,0.0,800460000.0,0.0,4353300000.0,6875350000.0,0.0,0.0,0.0
2000-08-19,16.285690307617188,111.3499984741211,,106.80000305175781,11192.6298828125,5.992000102996826,1506.449951171875,4042.679931640625,1143.1568603515625,5.7210001945495605,16.530000686645508,26.5,111.3499984741211,,106.80000305175781,11192.6298828125,5.992000102996826,1506.449951171875,4042.679931640625,1143.7099609375,5.7210001945495605,16.530000686645508,26.75,112.26000213623047,,108.75,11210.9404296875,6.099999904632568,1513.469970703125,4083.1201171875,1169.1800537109375,5.7870001792907715,17.829999923706055,25.28125,110.83999633789062,,106.5999984741211,11027.0703125,5.954999923706055,1489.52001953125,3902.110107421875,1094.6099853515625,5.683000087738037,16.489999771118164,26.5,110.93000030517578,,108.27999877929688,11058.849609375,6.099999904632568,1491.719970703125,3966.22998046875,1134.8199462890625,5.7789998054504395,17.709999084472656,14952200.0,0.0,,0.0,711650000.0,0.0,3944100000.0,6977080000.0,0.0,0.0,0.0
2000-08-26,15.920791625976562,111.41999816894531,,105.94999694824219,11238.7802734375,5.890999794006348,1520.77001953125,4234.330078125,1142.017333984375,5.675000190734863,17.530000686645508,25.90625,111.41999816894531,,105.94999694824219,11238.7802734375,5.890999794006348,1520.77001953125,4234.330078125,1142.5699462890625,5.675000190734863,17.530000686645508,27.0625,112.93000030517578,,107.05999755859375,11319.0595703125,6.089000225067139,1530.0899658203125,4259.8701171875,1175.1500244140625,5.833000183105469,17.959999084472656,25.375,111.06999969482422,,105.52999877929688,11096.349609375,5.868000030517578,1500.0899658203125,4048.010009765625,1110.93994140625,5.6539998054504395,16.280000686645508,26.6875,111.26000213623047,,106.91999816894531,11194.48046875,6.006999969482422,1506.449951171875,4049.179931640625,1143.7099609375,5.708000183105469,17.110000610351562,11161800.0,0.0,,0.0,770960000.0,0.0,4171900000.0,7775590000.0,0.0,0.0,0.0
2000-09-02,16.612171173095703,114.33999633789062,,106.11000061035156,11220.650390625,5.926000118255615,1494.5,3978.409912109375,1039.45703125,5.723999977111816,18.459999084472656,27.03125,114.33999633789062,,106.11000061035156,11220.650390625,5.926000118255615,1494.5,3978.409912109375,1039.9599609375,5.723999977111816,18.459999084472656,27.375,114.9000015258789,,106.5,11401.1904296875,5.965000152587891,1520.77001953125,4206.509765625,1143.1700439453125,5.757999897003174,20.920000076293945,25.4375,111.5,,104.7699966430664,11184.76953125,5.889999866485596,1489.8800048828125,3977.469970703125,1038.93994140625,5.675000190734863,18.459999084472656,25.78125,111.61000061035156,,105.81999969482422,11221.759765625,5.927999973297119,1520.77001953125,4205.93994140625,1142.5699462890625,5.703999996185303,19.18000030517578,14903000.0,0.0,,0.0,803100000.0,0.0,3780100000.0,6568470000.0,0.0,0.0,0.0
2000-09-09,14.307594299316406,115.94000244140625,,107.26000213623047,10927.0,5.915999889373779,1465.81005859375,3835.22998046875,974.1187133789062,5.833000183105469,18.520000457763672,23.28125,115.94000244140625,,107.26000213623047,10927.0,5.915999889373779,1465.81005859375,3835.22998046875,974.5900268554688,5.833000183105469,18.520000457763672,28.3125,115.98999786376953,,107.7300033569336,11286.1298828125,5.986000061035156,1506.760009765625,4008.4599609375,1069.7099609375,5.8460001945495605,19.100000381469727,23.03125,114.12000274658203,,105.87000274658203,10916.919921875,5.879000186920166,1460.219970703125,3794.2900390625,967.2899780273438,5.683000087738037,17.959999084472656,27.0,114.80999755859375,,106.11000061035156,11219.5400390625,5.940999984741211,1494.5,3961.159912109375,1039.9599609375,5.736999988555908,19.030000686645508,70553600.0,0.0,,0.0,1058440000.0,0.0,5241200000.0,8213880000.0,0.0,0.0,0.0
2000-09-16,13.84666919708252,113.55999755859375,,108.0,10847.3701171875,5.90500020980835,1448.719970703125,3803.760009765625,926.0819091796875,5.828999996185303,20.739999771118164,22.53125,113.55999755859375,,108.0,10847.3701171875,5.90500020980835,1448.719970703125,3803.760009765625,926.530029296875,5.828999996185303,20.739999771118164,23.15625,116.75,,108.12999725341797,10935.580078125,5.974999904632568,1467.77001953125,3913.8701171875,1040.469970703125,5.989999771118164,22.65999984741211,21.25,111.62000274658203,,106.26000213623047,10567.3203125,5.8520002365112305,1421.8800048828125,3614.659912109375,892.9600219726562,5.571000099182129,18.780000686645508,22.8125,116.11000061035156,,107.06999969482422,10926.419921875,5.929999828338623,1465.81005859375,3838.6298828125,974.5900268554688,5.870999813079834,18.8799991607666,52002600.0,0.0,,0.0,1330350000.0,0.0,5382300000.0,8903760000.0,0.0,0.0,0.0
2000-09-23,14.503475189208984,113.25,,108.12999725341797,10650.919921875,5.833000183105469,1436.510009765625,3672.820068359375,851.1581420898438,5.7779998779296875,20.56999969482422,23.600000381469727,113.25,,108.12999725341797,10650.919921875,5.833000183105469,1436.510009765625,3672.820068359375,851.5700073242188,5.7779998779296875,20.56999969482422,24.014999389648438,114.19999694824219,,108.47000122070312,10897.3095703125,5.951000213623047,1461.68994140625,3868.110107421875,948.3599853515625,5.870999813079834,22.100000381469727,22.024999618530273,112.63999938964844,,107.12000274658203,10579.51953125,5.810999870300293,1419.43994140625,3622.659912109375,850.530029296875,5.76200008392334,19.399999618530273,22.575000762939453,113.41999816894531,,107.93000030517578,10847.3701171875,5.951000213623047,1448.719970703125,3852.530029296875,926.530029296875,5.86299991607666,20.850000381469727,19316600.0,0.0,,0.0,1322900000.0,0.0,5667000000.0,9568280000.0,0.0,0.0,0.0
2000-09-30,15.360784530639648,114.8499984741211,,108.7300033569336,10596.5400390625,5.861000061035156,1408.989990234375,3361.010009765625,799.00341796875,5.815999984741211,22.709999084472656,24.9950008392334,114.8499984741211,,108.7300033569336,10596.5400390625,5.861000061035156,1408.989990234375,3361.010009765625,799.3900146484375,5.815999984741211,22.709999084472656,25.625,115.02999877929688,,109.58000183105469,10857.73046875,5.938000202178955,1454.8199462890625,3714.47998046875,873.5599975585938,5.896999835968018,23.350000381469727,23.100000381469727,112.94999694824219,,108.0199966430664,10518.849609375,5.833000183105469,1397.06005859375,3314.909912109375,788.0399780273438,5.790999889373779,20.40999984741211,23.625,113.13999938964844,,108.0199966430664,10659.0595703125,5.833000183105469,1436.52001953125,3714.47998046875,851.5700073242188,5.790999889373779,20.979999542236328,19901800.0,0.0,,0.0,1194330000.0,0.0,5642900000.0,9631040000.0,0.0,0.0,0.0
2000-10-07,15.492912292480469,115.86000061035156,,107.69999694824219,10192.1796875,5.704999923706055,1374.1700439453125,3316.77001953125,757.9532470703125,5.715000152587891,27.600000381469727,25.209999084472656,115.86000061035156,,107.69999694824219,10192.1796875,5.704999923706055,1374.1700439453125,3316.77001953125,758.3200073242188,5.715000152587891,27.600000381469727,25.475000381469727,115.95999908447266,,109.11000061035156,10641.3095703125,5.875999927520752,1409.68994140625,3383.39990234375,800.719970703125,5.8420000076293945,30.549999237060547,23.875,113.87000274658203,,107.30000305175781,10014.240234375,5.658999919891357,1327.0799560546875,3054.550048828125,675.739990234375,5.693999767303467,23.6299991607666,25.0,114.66000366210938,,108.75,10596.91015625,5.861000061035156,1408.989990234375,3352.14990234375,799.3900146484375,5.815999984741211,23.920000076293945,22332000.0,0.0,,0.0,1371900000.0,0.0,5760600000.0,9852060000.0,0.0,0.0,0.0
2000-10-14,15.554373741149902,117.16000366210938,,108.83000183105469,10226.58984375,5.671000003814697,1396.9300537109375,3483.139892578125,752.505859375,5.636000156402588,24.239999771118164,25.309999465942383,117.16000366210938,,108.83000183105469,10226.58984375,5.671000003814697,1396.9300537109375,3483.139892578125,752.8699951171875,5.636000156402588,24.239999771118164,26.014999389648438,117.87000274658203,,109.1500015258789,10293.919921875,5.7729997634887695,1408.469970703125,3535.110107421875,771.1300048828125,5.756999969482422,30.799999237060547,24.690000534057617,115.51000213623047,,107.4000015258789,9654.6396484375,5.534999847412109,1305.7900390625,3026.110107421875,601.969970703125,5.552999973297119,23.020000457763672,24.899999618530273,115.80999755859375,,107.81999969482422,10184.7802734375,5.765999794006348,1374.1700439453125,3315.47998046875,758.3200073242188,5.756999969482422,27.329999923706055,18684200.0,0.0,,0.0,1559230000.0,0.0,6083900000.0,10760270000.0,0.0,0.0,0.0
2000-10-21,17.70531463623047,117.38999938964844,,108.52999877929688,10590.6201171875,5.7829999923706055,1379.5799560546875,3278.360107421875,685.2683715820312,5.710999965667725,26.469999313354492,28.809999465942383,117.38999938964844,,108.52999877929688,10590.6201171875,5.7829999923706055,1379.5799560546875,3278.360107421875,685.5999755859375,5.710999965667725,26.469999313354492,28.809999465942383,119.06999969482422,,109.04000091552734,10590.6201171875,5.790999889373779,1415.6400146484375,3526.7099609375,801.0499877929688,5.728000164031982,30.079999923706055,24.670000076293945,117.0,,107.5999984741211,10216.23046875,5.623000144958496,1337.81005859375,3081.360107421875,653.969970703125,5.581999778747559,23.600000381469727,25.299999237060547,117.19000244140625,,108.83000183105469,10230.2900390625,5.65500020980835,1396.9300537109375,3483.3798828125,752.8699951171875,5.626999855041504,24.579999923706055,24745000.0,0.0,,0.0,1581520000.0,0.0,5911100000.0,9997780000.0,0.0,0.0,0.0
2000-10-28,18.03339195251465,114.97000122070312,,106.94999694824219,10817.9501953125,5.849999904632568,1426.68994140625,3451.580078125,740.2518310546875,5.803999900817871,23.670000076293945,29.25,114.97000122070312,,106.94999694824219,10817.9501953125,5.849999904632568,1426.68994140625,3451.580078125,740.6099853515625,5.803999900817871,23.670000076293945,29.674999237060547,117.69000244140625,,109.2699966430664,10995.41015625,5.849999904632568,1433.4000244140625,3468.590087890625,752.6599731445312,5.815999984741211,26.479999542236328,27.875,112.75,,106.76000213623047,10578.490234375,5.741000175476074,1376.8599853515625,3149.239990234375,681.0399780273438,5.690000057220459,23.3700008392334,28.899999618530273,117.37000274658203,,108.55000305175781,10588.0595703125,5.758999824523926,1379.5799560546875,3243.8798828125,685.5999755859375,5.690000057220459,26.229999542236328,20936600.0,0.0,,0.0,1243280000.0,0.0,5925100000.0,9985360000.0,0.0,0.0,0.0
2000-11-04,18.34473419189453,115.79000091552734,,107.83000183105469,10602.9501953125,5.75,1365.97998046875,3028.989990234375,623.8981323242188,5.795000076293945,28.530000686645508,29.7549991607666,115.79000091552734,,107.83000183105469,10602.9501953125,5.75,1365.97998046875,3028.989990234375,624.2000122070312,5.795000076293945,28.530000686645508,30.299999237060547,116.62000274658203,,107.9800033569336,11006.5,5.919000148773193,1438.4599609375,3480.010009765625,760.760009765625,5.885000228881836,28.809999465942383,28.635000228881836,114.3499984741211,,106.83999633789062,10602.5703125,5.7129998207092285,1365.969970703125,3028.919921875,624.0599975585938,5.7230000495910645,24.1299991607666,29.0,114.91999816894531,,106.98999786376953,10820.599609375,5.848999977111816,1428.760009765625,3469.35009765625,740.6099853515625,5.811999797821045,24.530000686645508,16352400.0,0.0,,0.0,1149510000.0,0.0,4794600000.0,8709340000.0,0.0,0.0,0.0
2000-11-11,18.202930450439453,117.30999755859375,,108.77999877929688,10629.8701171875,5.6620001792907715,1367.719970703125,3027.18994140625,671.2152099609375,5.693999767303467,24.809999465942383,29.524999618530273,117.30999755859375,,108.77999877929688,10629.8701171875,5.6620001792907715,1367.719970703125,3027.18994140625,671.5399780273438,5.693999767303467,24.809999465942383,30.049999237060547,117.3499984741211,,109.08999633789062,10799.3701171875,5.756999969482422,1395.9599609375,3208.949951171875,727.3800048828125,5.803999900817871,30.56999969482422,28.674999237060547,115.2699966430664,,107.3499984741211,10369.740234375,5.640999794006348,1328.6199951171875,2859.389892578125,605.0900268554688,5.656000137329102,24.469999313354492,29.950000762939453,115.7300033569336,,107.80000305175781,10595.349609375,5.705999851226807,1365.97998046875,2956.090087890625,624.2000122070312,5.769999980926514,29.1299991607666,16318200.0,0.0,,0.0,1111910000.0,0.0,5341600000.0,8824140000.0,0.0,0.0,0.0
2000-11-18,17.817611694335938,118.4800033569336,,111.2300033569336,10470.23046875,5.574999809265137,1341.77001953125,2904.3798828125,674.3536987304688,5.622000217437744,26.0,28.899999618530273,118.4800033569336,,111.2300033569336,10470.23046875,5.574999809265137,1341.77001953125,2904.3798828125,674.6799926757812,5.622000217437744,26.0,30.399999618530273,118.69000244140625,,111.38999938964844,10624.2802734375,5.669000148773193,1367.719970703125,2949.5,687.9299926757812,5.684999942779541,27.829999923706055,28.7549991607666,116.91999816894531,,108.0,10371.6396484375,5.567999839782715,1321.8900146484375,2754.139892578125,619.3300170898438,5.5929999351501465,25.989999771118164,30.0,117.19999694824219,,108.7699966430664,10624.1796875,5.639999866485596,1367.719970703125,2943.110107421875,671.5399780273438,5.672999858856201,26.489999771118164,9884600.0,0.0,,0.0,687200000.0,0.0,3460970000.0,6132400000.0,0.0,0.0,0.0
2000-11-25,18.400224685668945,114.7300033569336,,111.19000244140625,10373.5400390625,5.456999778747559,1315.22998046875,2645.2900390625,538.089599609375,5.513000011444092,27.479999542236328,29.844999313354492,114.7300033569336,,111.19000244140625,10373.5400390625,5.456999778747559,1315.22998046875,2645.2900390625,538.3499755859375,5.513000011444092,27.479999542236328,30.280000686645508,118.61000061035156,,112.01000213623047,10646.169921875,5.6539998054504395,1362.5,2998.75,686.9400024414062,5.65500020980835,31.110000610351562,28.2450008392334,114.61000061035156,,109.7699966430664,10292.3896484375,5.379000186920166,1294.9000244140625,2523.0400390625,516.6400146484375,5.427000045776367,26.1200008392334,28.799999237060547,118.54000091552734,,111.25,10479.330078125,5.650000095367432,1341.77001953125,2979.929931640625,674.6799926757812,5.65500020980835,26.1200008392334,15020600.0,0.0,,0.0,1337980000.0,0.0,4758130000.0,10640500000.0,0.0,0.0,0.0
